speed_kmh,engine_rpm,throttle_pos,coolant_temp,fuel_level,intake_air_temp,label
82.1,5768.0,77.04,90.8,22.9,46.2,AGGRESSIVE
51.11,2971.0,49.54,86.5,75.5,49.6,NORMAL
112.31,6279.0,68.56,90.6,23.0,22.1,AGGRESSIVE
108.97,5186.0,94.81,91.3,48.1,22.1,AGGRESSIVE
150.98,5872.0,80.44,95.4,14.2,38.8,AGGRESSIVE
94.42,5157.0,90.98,86.3,87.7,36.9,AGGRESSIVE
34.9,1947.0,16.01,86.5,19.4,41.0,SLOW
123.76,6139.0,90.0,89.6,89.6,32.7,AGGRESSIVE
30.56,873.0,17.15,83.4,69.9,38.4,SLOW
159.6,4224.0,70.42,86.7,14.3,39.2,AGGRESSIVE
26.26,1100.0,5.47,96.5,38.8,46.7,SLOW
27.96,1586.0,8.24,89.1,85.8,31.8,SLOW
114.28,4329.0,88.02,85.8,38.3,22.4,AGGRESSIVE
121.44,3989.0,81.16,85.3,12.4,43.2,AGGRESSIVE
71.29,2299.0,28.66,95.5,88.4,31.9,NORMAL
149.37,3538.0,96.26,86.1,95.4,34.5,AGGRESSIVE
146.81,6262.0,93.71,104.2,15.1,42.5,AGGRESSIVE
129.23,4278.0,94.26,101.1,98.4,43.4,AGGRESSIVE
139.71,6248.0,71.51,85.2,58.3,21.0,AGGRESSIVE
72.68,2913.0,29.02,85.0,40.5,31.3,NORMAL
37.57,1578.0,19.37,81.7,88.9,33.7,SLOW
39.65,1070.0,8.43,94.2,28.9,42.1,SLOW
97.44,4369.0,97.2,95.5,59.1,25.5,AGGRESSIVE
30.15,1271.0,7.86,99.9,45.3,21.5,SLOW
50.09,2780.0,41.97,103.9,92.2,20.7,NORMAL
95.58,6008.0,71.02,96.8,69.1,37.7,AGGRESSIVE
77.37,2760.0,35.8,80.1,25.3,41.1,NORMAL
26.46,1563.0,10.59,104.9,61.5,39.4,SLOW
73.84,2843.0,47.08,80.3,15.6,25.8,NORMAL
146.29,4883.0,78.38,85.0,40.4,38.8,AGGRESSIVE
57.98,2403.0,40.61,81.3,53.4,39.4,NORMAL
51.94,3418.0,47.02,83.7,53.9,48.2,NORMAL
55.23,3266.0,34.37,103.3,74.6,46.9,NORMAL
57.42,2706.0,29.85,104.7,82.7,30.5,NORMAL
66.09,2773.0,31.11,91.3,70.2,37.5,NORMAL
66.99,2638.0,20.3,87.7,88.0,48.3,NORMAL
44.64,2256.0,49.32,103.0,38.5,36.4,NORMAL
60.25,3242.0,39.2,101.9,16.2,46.0,NORMAL
63.48,2131.0,45.47,97.3,20.1,26.8,NORMAL
48.04,3380.0,30.21,100.6,17.3,40.5,NORMAL
60.78,3001.0,38.2,92.4,14.4,34.8,NORMAL
125.35,4634.0,87.45,96.4,78.4,41.2,AGGRESSIVE
90.52,5865.0,71.82,87.8,17.3,36.2,AGGRESSIVE
55.64,2787.0,33.55,98.6,16.8,34.8,NORMAL
130.56,3549.0,76.1,104.1,36.3,25.6,AGGRESSIVE
30.07,1511.0,10.46,83.7,51.9,22.6,SLOW
154.66,5336.0,89.42,101.9,26.6,35.6,AGGRESSIVE
107.59,5058.0,77.79,80.9,40.1,34.4,AGGRESSIVE
92.54,4243.0,97.27,86.0,12.0,21.0,AGGRESSIVE
32.65,920.0,16.7,104.8,51.3,43.3,SLOW
70.75,2951.0,46.49,82.9,63.2,21.5,NORMAL
20.78,1723.0,9.17,94.1,32.5,27.8,SLOW
77.17,3447.0,32.67,102.6,73.1,49.0,NORMAL
42.96,2138.0,40.03,90.0,39.9,29.8,NORMAL
34.14,1184.0,13.55,83.7,56.7,25.8,SLOW
134.37,4312.0,61.44,103.0,19.6,31.5,AGGRESSIVE
91.98,5193.0,94.47,92.7,32.1,42.9,AGGRESSIVE
129.15,4502.0,94.51,100.0,17.7,31.9,AGGRESSIVE
115.32,6492.0,87.6,95.8,79.2,37.2,AGGRESSIVE
68.94,2637.0,23.94,93.7,17.7,21.9,NORMAL
94.88,6224.0,72.82,93.1,47.3,45.1,AGGRESSIVE
44.71,2792.0,38.14,88.0,51.0,33.6,NORMAL
38.83,1284.0,7.62,92.6,40.2,41.1,SLOW
24.35,1337.0,11.23,82.5,76.0,28.9,SLOW
128.85,6396.0,65.03,102.3,20.9,22.0,AGGRESSIVE
69.4,3142.0,21.2,83.9,47.5,22.3,NORMAL
96.67,5085.0,81.98,103.7,71.8,36.7,AGGRESSIVE
23.35,1259.0,10.95,86.0,66.4,24.1,SLOW
70.95,3499.0,23.02,80.2,30.8,39.1,NORMAL
32.15,1842.0,9.04,86.5,55.4,40.4,SLOW
94.55,5971.0,81.05,86.1,29.5,28.5,AGGRESSIVE
156.15,5608.0,97.98,90.5,74.6,25.0,AGGRESSIVE
68.47,2823.0,24.5,101.5,24.5,44.5,NORMAL
41.45,2429.0,35.41,99.7,57.3,26.6,NORMAL
37.56,1600.0,18.04,99.7,50.4,25.9,SLOW
25.73,1918.0,16.07,90.0,98.4,49.5,SLOW
32.72,1914.0,15.59,86.0,19.7,38.8,SLOW
50.12,2235.0,34.43,88.5,59.3,37.6,NORMAL
29.65,1329.0,14.59,89.1,64.4,46.7,SLOW
94.65,4052.0,87.24,82.0,57.3,43.7,AGGRESSIVE
88.75,4325.0,68.34,101.8,28.7,40.1,AGGRESSIVE
69.66,2116.0,45.45,82.2,56.4,43.0,NORMAL
99.37,5459.0,83.33,104.4,21.5,33.6,AGGRESSIVE
113.82,4997.0,99.75,90.0,88.3,45.4,AGGRESSIVE
28.45,1114.0,7.47,90.2,61.4,46.9,SLOW
22.39,882.0,11.55,85.7,81.9,43.1,SLOW
26.98,876.0,6.37,91.5,51.7,47.3,SLOW
91.69,4275.0,60.31,83.4,77.4,27.1,AGGRESSIVE
51.68,2810.0,38.44,101.2,21.7,40.2,NORMAL
43.79,2994.0,43.98,90.4,56.5,44.8,NORMAL
27.66,1695.0,15.85,95.4,97.3,47.5,SLOW
24.43,1274.0,6.73,100.0,18.2,35.0,SLOW
74.62,2237.0,34.72,102.3,75.3,37.6,NORMAL
28.36,1734.0,13.89,97.4,98.0,43.4,SLOW
94.24,3890.0,71.26,87.6,98.5,37.4,AGGRESSIVE
24.16,1859.0,12.26,94.4,82.8,26.3,SLOW
45.49,3066.0,24.13,97.9,39.3,40.9,NORMAL
43.31,3377.0,23.11,102.7,15.0,41.1,NORMAL
39.77,1384.0,18.35,86.2,84.1,49.3,SLOW
38.94,1469.0,18.15,86.4,26.3,37.4,SLOW
57.44,2841.0,34.68,102.5,90.6,33.6,NORMAL
34.32,1679.0,10.71,92.2,97.3,41.8,SLOW
134.6,6341.0,61.85,81.2,36.5,20.7,AGGRESSIVE
32.56,1982.0,17.15,81.7,37.0,33.6,SLOW
67.14,2377.0,44.43,96.0,97.2,21.5,NORMAL
54.7,3471.0,30.49,94.5,64.5,31.6,NORMAL
133.05,6261.0,68.64,104.4,44.0,24.6,AGGRESSIVE
23.4,1005.0,13.71,102.5,94.5,22.4,SLOW
122.65,3625.0,99.7,86.8,89.4,44.0,AGGRESSIVE
23.32,1338.0,14.96,98.5,80.9,34.7,SLOW
52.9,2909.0,29.49,87.8,49.0,47.9,NORMAL
69.22,2506.0,44.25,80.3,39.2,34.2,NORMAL
62.44,3420.0,39.03,88.8,52.6,47.7,NORMAL
37.9,823.0,8.46,102.3,98.3,28.6,SLOW
34.61,1785.0,6.11,80.9,34.8,32.1,SLOW
22.38,1550.0,12.33,91.0,28.6,39.2,SLOW
71.76,3245.0,22.61,93.5,85.5,29.3,NORMAL
34.87,918.0,18.39,84.3,71.7,46.0,SLOW
133.7,5337.0,76.97,94.4,93.7,33.4,AGGRESSIVE
138.66,6093.0,94.51,80.0,75.1,38.4,AGGRESSIVE
49.7,2892.0,27.69,81.4,18.1,25.7,NORMAL
32.57,1283.0,18.05,80.8,94.0,25.6,SLOW
38.69,1988.0,7.84,93.0,19.3,40.3,SLOW
21.05,1220.0,5.18,88.4,78.4,43.4,SLOW
118.11,4784.0,85.1,82.6,52.3,25.6,AGGRESSIVE
126.82,3852.0,65.03,93.6,25.3,42.0,AGGRESSIVE
78.73,2367.0,23.58,86.3,76.3,29.2,NORMAL
21.39,1271.0,11.77,100.6,12.4,38.9,SLOW
52.52,2731.0,30.59,97.4,89.6,22.7,NORMAL
27.33,853.0,5.7,90.1,67.1,20.9,SLOW
45.16,2138.0,42.65,85.3,74.2,34.2,NORMAL
78.37,3084.0,33.0,100.7,70.0,40.0,NORMAL
89.0,5233.0,60.26,95.9,28.9,42.5,AGGRESSIVE
60.62,2588.0,43.5,103.5,27.5,41.6,NORMAL
25.76,801.0,17.84,97.8,46.7,29.7,SLOW
24.76,1138.0,15.97,89.1,77.8,37.1,SLOW
51.17,2999.0,45.14,98.2,61.6,23.2,NORMAL
65.58,2999.0,26.01,97.1,26.1,39.7,NORMAL
39.81,1781.0,5.85,93.3,55.2,42.9,SLOW
25.53,987.0,11.35,85.4,29.3,41.4,SLOW
149.04,6311.0,96.07,93.6,12.0,40.9,AGGRESSIVE
130.58,5765.0,63.17,88.4,33.5,37.7,AGGRESSIVE
78.01,3316.0,32.25,90.7,67.7,25.1,NORMAL
32.05,1013.0,12.27,97.9,71.5,32.9,SLOW
77.91,2307.0,23.2,90.6,25.9,26.4,NORMAL
31.94,1346.0,9.92,86.1,62.4,23.3,SLOW
77.73,2685.0,36.86,101.1,54.0,24.4,NORMAL
131.57,5786.0,66.72,104.9,39.5,21.4,AGGRESSIVE
33.47,1373.0,12.73,81.6,54.0,25.9,SLOW
24.53,1307.0,5.43,93.6,41.6,40.0,SLOW
138.53,6066.0,67.95,84.4,50.8,27.5,AGGRESSIVE
32.71,1679.0,19.7,93.2,48.0,44.4,SLOW
73.0,2304.0,25.09,84.6,31.6,27.6,NORMAL
111.62,5094.0,84.91,94.2,15.8,45.9,AGGRESSIVE
29.87,1004.0,17.53,96.1,34.4,32.1,SLOW
51.34,2120.0,31.46,103.0,49.3,32.9,NORMAL
46.26,3275.0,36.4,91.3,11.3,31.2,NORMAL
154.37,4831.0,62.53,91.0,64.3,29.6,AGGRESSIVE
49.46,2746.0,36.84,90.8,36.8,22.6,NORMAL
129.42,6123.0,90.52,102.2,95.1,39.8,AGGRESSIVE
31.01,1474.0,6.17,80.4,59.5,26.9,SLOW
21.38,872.0,6.95,104.6,54.5,25.3,SLOW
30.19,851.0,8.81,96.3,99.1,33.9,SLOW
89.17,6072.0,84.43,104.3,49.9,43.6,AGGRESSIVE
124.88,4540.0,81.66,101.0,81.5,47.6,AGGRESSIVE
30.85,1511.0,10.22,99.9,90.5,33.0,SLOW
67.47,2677.0,42.2,87.6,69.3,28.3,NORMAL
35.21,809.0,15.05,89.5,36.2,49.9,SLOW
113.91,4599.0,96.24,94.9,43.9,30.4,AGGRESSIVE
76.55,2427.0,33.69,94.0,57.6,42.5,NORMAL
22.98,1036.0,18.01,94.3,42.8,41.7,SLOW
25.31,1182.0,5.28,82.1,94.4,48.0,SLOW
147.04,4195.0,74.62,97.9,52.8,34.6,AGGRESSIVE
91.6,4500.0,78.21,91.9,21.0,30.1,AGGRESSIVE
74.69,2691.0,20.61,93.1,28.4,41.6,NORMAL
102.15,5944.0,91.81,82.9,63.5,31.5,AGGRESSIVE
28.68,840.0,19.47,83.3,48.6,38.1,SLOW
132.55,4887.0,69.94,101.8,56.2,48.3,AGGRESSIVE
118.0,4814.0,83.0,91.4,12.1,22.9,AGGRESSIVE
53.63,3458.0,38.2,80.6,56.1,45.3,NORMAL
150.58,3550.0,60.19,85.5,89.3,25.3,AGGRESSIVE
77.01,3340.0,37.9,90.4,64.7,44.2,NORMAL
56.92,2689.0,37.42,101.3,18.8,28.4,NORMAL
30.55,1059.0,12.86,103.4,48.1,41.6,SLOW
63.48,3243.0,41.3,87.9,47.5,49.8,NORMAL
47.31,2662.0,48.97,98.2,29.9,31.4,NORMAL
53.93,3212.0,23.65,99.5,24.7,48.2,NORMAL
35.83,1479.0,17.46,91.3,65.1,38.4,SLOW
24.29,1273.0,14.25,101.9,27.8,29.4,SLOW
108.21,3610.0,61.88,86.6,51.5,33.7,AGGRESSIVE
40.09,3447.0,26.14,95.9,86.6,25.4,NORMAL
72.61,3470.0,28.7,83.5,14.1,37.7,NORMAL
79.84,2206.0,42.41,98.6,43.0,22.0,NORMAL
29.17,1117.0,13.24,96.9,58.0,37.5,SLOW
25.06,1670.0,15.73,83.5,19.1,42.1,SLOW
150.44,4352.0,61.45,99.0,82.4,24.7,AGGRESSIVE
60.95,2908.0,42.19,100.5,29.3,40.1,NORMAL
97.87,5508.0,61.84,91.9,23.3,23.2,AGGRESSIVE
89.32,5898.0,88.98,99.0,57.8,20.3,AGGRESSIVE
134.65,6298.0,78.74,88.1,93.1,23.7,AGGRESSIVE
100.76,5096.0,99.23,101.5,75.5,43.1,AGGRESSIVE
69.98,2544.0,40.59,98.1,20.5,47.6,NORMAL
95.99,3822.0,99.23,81.1,67.1,36.2,AGGRESSIVE
21.55,1702.0,9.82,87.0,59.1,20.9,SLOW
72.67,2575.0,41.5,96.6,31.4,29.6,NORMAL
50.49,3243.0,27.97,84.3,82.5,48.4,NORMAL
70.61,3100.0,21.15,81.3,94.9,37.3,NORMAL
135.08,4304.0,82.35,92.0,58.1,34.1,AGGRESSIVE
62.48,2674.0,21.28,92.8,73.8,41.5,NORMAL
52.38,2666.0,35.16,86.2,83.7,33.7,NORMAL
149.86,5919.0,91.62,104.8,20.1,45.3,AGGRESSIVE
67.9,3408.0,38.94,86.7,84.9,25.5,NORMAL
137.58,5843.0,60.94,100.8,57.3,47.6,AGGRESSIVE
61.12,3433.0,26.85,98.2,81.6,44.4,NORMAL
22.77,1238.0,17.5,89.9,58.1,34.0,SLOW
41.02,2944.0,36.22,82.9,22.8,29.2,NORMAL
92.8,5606.0,91.07,92.6,81.3,23.5,AGGRESSIVE
72.9,2552.0,47.37,99.8,77.4,48.3,NORMAL
21.24,805.0,14.06,91.7,68.2,22.8,SLOW
61.68,2433.0,36.25,97.7,35.9,28.5,NORMAL
154.81,5474.0,68.62,98.7,24.7,27.6,AGGRESSIVE
93.86,5691.0,94.03,102.6,44.1,45.1,AGGRESSIVE
51.06,3376.0,30.42,81.5,34.6,28.6,NORMAL
36.05,1637.0,17.86,101.9,38.1,32.4,SLOW
65.05,2987.0,31.28,84.8,34.9,33.7,NORMAL
32.59,1570.0,19.01,81.3,41.6,25.6,SLOW
77.47,2450.0,45.86,80.9,72.1,29.5,NORMAL
141.81,6213.0,72.74,96.3,89.7,37.0,AGGRESSIVE
28.84,1777.0,17.63,100.7,45.1,30.5,SLOW
148.41,5900.0,74.52,97.0,50.3,42.7,AGGRESSIVE
25.97,1678.0,8.26,89.5,18.7,47.5,SLOW
103.83,4006.0,77.39,81.2,90.7,40.5,AGGRESSIVE
36.49,1154.0,19.28,104.9,30.6,23.3,SLOW
21.51,1196.0,11.59,100.2,65.5,40.7,SLOW
29.81,1886.0,11.25,103.0,42.1,49.3,SLOW
28.26,824.0,8.1,84.0,78.3,46.3,SLOW
68.4,2287.0,34.96,89.0,11.1,20.3,NORMAL
68.58,2483.0,22.92,103.2,54.3,34.8,NORMAL
28.95,1479.0,8.14,84.8,33.2,21.2,SLOW
151.44,5945.0,72.38,96.6,39.9,28.9,AGGRESSIVE
76.47,2714.0,30.27,82.5,63.8,43.2,NORMAL
20.28,837.0,18.84,101.1,28.9,29.3,SLOW
115.02,5709.0,67.44,93.7,24.7,20.1,AGGRESSIVE
27.2,1087.0,6.19,97.7,44.7,36.8,SLOW
20.16,1662.0,19.91,94.0,36.6,44.4,SLOW
32.24,1064.0,16.55,94.4,27.5,45.1,SLOW
35.43,1661.0,5.96,97.1,57.1,46.5,SLOW
111.59,5754.0,67.18,94.2,13.6,39.7,AGGRESSIVE
106.22,6272.0,68.87,93.2,16.9,40.1,AGGRESSIVE
93.43,5679.0,75.43,97.1,10.3,48.2,AGGRESSIVE
135.67,5396.0,73.59,87.4,33.2,35.4,AGGRESSIVE
25.22,1601.0,9.84,98.6,48.2,24.7,SLOW
151.73,3602.0,67.57,90.8,48.7,21.1,AGGRESSIVE
151.09,3502.0,79.38,85.2,69.5,39.2,AGGRESSIVE
37.11,1057.0,9.16,103.4,83.1,43.6,SLOW
39.06,1021.0,13.81,104.9,75.2,40.5,SLOW
33.19,854.0,11.95,93.3,58.1,41.7,SLOW
42.0,3078.0,44.74,99.1,30.9,30.6,NORMAL
100.6,4609.0,61.24,90.8,20.3,24.9,AGGRESSIVE
58.63,2464.0,33.0,90.0,34.6,28.8,NORMAL
149.73,6492.0,76.0,90.9,87.2,37.9,AGGRESSIVE
28.69,1070.0,17.53,89.1,29.9,44.0,SLOW
32.57,1083.0,6.67,87.9,79.4,41.0,SLOW
108.84,5639.0,62.94,82.5,54.2,21.1,AGGRESSIVE
153.47,6136.0,89.95,104.2,28.8,43.4,AGGRESSIVE
77.71,2740.0,34.53,92.3,58.0,29.2,NORMAL
92.89,6365.0,78.89,96.3,59.9,40.7,AGGRESSIVE
26.73,886.0,19.59,102.3,29.0,40.5,SLOW
65.69,3261.0,38.55,81.4,67.6,23.5,NORMAL
61.86,3371.0,48.09,87.1,18.6,49.5,NORMAL
26.24,1988.0,13.95,90.5,70.7,28.7,SLOW
104.5,3691.0,96.85,99.1,19.6,49.5,AGGRESSIVE
154.23,4017.0,60.44,93.4,44.3,27.2,AGGRESSIVE
47.95,2145.0,47.14,90.8,17.6,49.4,NORMAL
55.28,2683.0,31.35,90.0,99.3,42.5,NORMAL
56.3,2050.0,23.85,94.9,11.5,37.6,NORMAL
77.88,2180.0,35.71,84.4,27.3,25.1,NORMAL
22.08,1378.0,13.39,101.3,65.6,46.2,SLOW
38.54,1068.0,5.88,90.5,80.8,39.3,SLOW
25.1,1666.0,12.03,100.8,18.4,30.1,SLOW
59.51,2685.0,26.83,103.5,36.3,47.4,NORMAL
77.64,2171.0,25.17,89.0,55.0,48.8,NORMAL
76.79,2868.0,48.75,104.1,50.2,31.2,NORMAL
133.04,6476.0,91.16,98.9,81.7,21.9,AGGRESSIVE
27.91,1570.0,9.21,102.1,97.6,36.3,SLOW
130.6,5374.0,64.06,81.1,21.0,21.8,AGGRESSIVE
73.25,2328.0,46.09,101.8,58.2,42.8,NORMAL
62.24,3124.0,48.45,99.1,39.5,42.9,NORMAL
26.53,1308.0,19.42,98.9,54.4,37.5,SLOW
85.04,6338.0,63.76,104.2,67.7,48.9,AGGRESSIVE
144.54,4072.0,69.07,94.9,79.8,30.6,AGGRESSIVE
20.51,1176.0,7.88,94.2,23.6,22.3,SLOW
30.54,1155.0,10.46,80.6,35.9,39.2,SLOW
37.35,1042.0,19.87,81.6,66.4,37.4,SLOW
142.31,5817.0,81.92,92.4,75.9,21.1,AGGRESSIVE
30.05,1800.0,10.22,97.8,90.5,47.7,SLOW
142.6,4445.0,71.07,92.0,75.1,46.5,AGGRESSIVE
45.53,3413.0,24.8,95.9,80.9,42.8,NORMAL
60.1,2763.0,49.69,97.4,39.4,31.5,NORMAL
26.92,971.0,9.67,94.4,98.8,43.4,SLOW
32.09,1861.0,18.37,97.1,18.2,43.5,SLOW
28.96,1519.0,13.15,99.0,67.2,30.1,SLOW
77.09,2159.0,24.11,89.1,40.6,43.0,NORMAL
72.2,2955.0,47.74,99.2,23.9,35.2,NORMAL
78.25,3451.0,30.7,83.8,36.3,42.4,NORMAL
37.85,908.0,15.56,96.5,65.9,24.3,SLOW
55.58,2760.0,36.54,91.0,88.2,38.2,NORMAL
142.6,6229.0,79.49,91.5,10.9,47.9,AGGRESSIVE
35.94,1957.0,15.17,104.1,67.8,43.7,SLOW
37.53,1018.0,8.71,98.6,91.5,24.9,SLOW
28.82,901.0,14.0,89.3,64.3,30.1,SLOW
100.4,3577.0,92.36,89.4,43.7,43.3,AGGRESSIVE
85.52,3677.0,75.66,87.4,71.8,27.5,AGGRESSIVE
77.09,2078.0,42.54,101.2,46.0,26.4,NORMAL
135.3,3570.0,62.5,88.5,55.1,30.3,AGGRESSIVE
25.27,1580.0,16.99,88.1,36.2,28.6,SLOW
43.8,3175.0,20.88,100.3,53.7,26.2,NORMAL
34.48,1631.0,10.46,89.3,39.6,36.8,SLOW
37.75,1966.0,15.89,86.8,97.1,35.2,SLOW
143.92,4403.0,87.69,89.4,46.6,44.9,AGGRESSIVE
116.84,5658.0,78.83,95.0,40.0,37.5,AGGRESSIVE
76.43,2788.0,44.4,99.0,96.7,24.9,NORMAL
112.66,6157.0,85.02,102.5,70.7,38.7,AGGRESSIVE
20.64,972.0,17.93,104.3,47.1,45.8,SLOW
70.71,2570.0,26.6,102.5,30.7,44.1,NORMAL
31.21,909.0,11.63,89.7,86.5,20.5,SLOW
28.62,1966.0,15.49,98.9,81.4,37.4,SLOW
50.85,2818.0,31.12,100.7,54.8,39.2,NORMAL
26.11,1712.0,7.78,83.4,41.2,38.3,SLOW
85.89,3798.0,61.65,86.8,65.8,45.6,AGGRESSIVE
24.57,1375.0,10.12,91.0,25.2,31.7,SLOW
36.82,1667.0,13.12,90.5,88.8,44.8,SLOW
155.7,5767.0,81.54,93.5,16.6,34.2,AGGRESSIVE
20.31,1563.0,8.66,92.4,46.0,48.0,SLOW
75.67,3330.0,24.0,95.7,79.6,29.3,NORMAL
23.29,1141.0,6.5,81.1,34.9,28.3,SLOW
44.61,2638.0,21.9,84.5,68.1,37.8,NORMAL
41.55,3139.0,39.89,95.1,52.3,46.2,NORMAL
29.35,1670.0,13.05,87.8,52.4,34.3,SLOW
32.45,1065.0,6.59,98.2,52.1,42.5,SLOW
36.83,1189.0,12.0,101.7,71.8,29.7,SLOW
40.93,2807.0,37.91,102.8,12.6,49.7,NORMAL
30.35,1753.0,18.49,88.7,56.1,44.3,SLOW
96.59,5001.0,60.14,82.0,97.7,30.0,AGGRESSIVE
24.13,1797.0,7.36,93.1,69.1,38.2,SLOW
31.22,914.0,10.34,96.2,76.0,33.8,SLOW
117.02,4746.0,85.37,87.8,63.6,48.5,AGGRESSIVE
79.48,3268.0,37.09,96.0,38.5,27.9,NORMAL
37.94,837.0,7.4,83.9,91.3,46.4,SLOW
25.13,1437.0,14.32,104.4,84.8,36.1,SLOW
50.31,2069.0,31.78,102.3,34.8,21.0,NORMAL
69.79,3393.0,22.71,101.6,99.7,22.7,NORMAL
24.12,1930.0,12.94,92.9,27.9,32.2,SLOW
66.42,3077.0,36.36,87.6,87.4,27.0,NORMAL
48.54,2191.0,42.07,82.1,59.4,24.5,NORMAL
117.16,6216.0,77.14,86.9,75.4,35.1,AGGRESSIVE
80.96,4574.0,87.71,96.4,82.7,20.5,AGGRESSIVE
63.95,2843.0,37.09,88.7,40.0,36.9,NORMAL
89.67,4897.0,73.76,84.9,70.5,40.3,AGGRESSIVE
51.24,2278.0,24.16,93.5,69.7,26.4,NORMAL
143.48,5425.0,97.15,99.5,41.1,48.4,AGGRESSIVE
155.34,4388.0,75.48,87.5,87.5,39.1,AGGRESSIVE
47.51,3496.0,31.74,92.9,59.0,21.1,NORMAL
22.31,1525.0,6.79,80.1,55.4,43.2,SLOW
63.97,2073.0,36.71,104.5,86.6,38.4,NORMAL
39.65,1076.0,14.83,86.3,19.4,32.2,SLOW
70.82,2753.0,39.49,104.1,69.5,28.8,NORMAL
100.72,4039.0,94.47,99.7,47.2,27.8,AGGRESSIVE
94.33,3973.0,78.07,101.6,30.4,38.1,AGGRESSIVE
37.6,1473.0,17.35,97.0,11.2,39.5,SLOW
72.22,2116.0,34.62,88.9,77.8,28.3,NORMAL
151.27,5386.0,68.7,86.9,62.9,39.3,AGGRESSIVE
54.39,2547.0,37.29,101.4,50.2,40.8,NORMAL
32.05,1955.0,18.39,94.4,76.0,42.6,SLOW
43.01,3264.0,21.49,95.8,58.0,27.2,NORMAL
31.96,881.0,13.35,104.2,88.2,34.5,SLOW
136.72,4146.0,94.22,97.1,19.9,25.8,AGGRESSIVE
25.79,1805.0,16.79,95.2,51.2,43.2,SLOW
151.59,4008.0,78.52,103.1,61.2,24.6,AGGRESSIVE
67.56,2950.0,49.17,85.1,88.2,34.9,NORMAL
73.6,2050.0,48.22,90.5,83.9,48.7,NORMAL
32.08,1366.0,5.24,86.6,18.4,36.9,SLOW
135.4,5213.0,82.02,92.8,91.8,42.2,AGGRESSIVE
106.02,5730.0,82.88,91.7,54.9,49.8,AGGRESSIVE
24.62,1958.0,11.81,96.1,49.7,29.2,SLOW
29.14,1376.0,8.94,86.9,11.6,40.8,SLOW
121.57,5806.0,64.51,90.9,98.2,39.8,AGGRESSIVE
72.36,2819.0,32.8,103.5,59.2,25.1,NORMAL
30.74,1868.0,15.47,81.5,59.5,47.3,SLOW
35.4,1928.0,6.71,97.2,57.3,20.9,SLOW
149.75,4934.0,72.11,88.5,68.5,26.6,AGGRESSIVE
102.01,5485.0,76.45,86.8,72.3,35.0,AGGRESSIVE
120.88,5088.0,72.81,86.9,47.7,28.6,AGGRESSIVE
20.48,1132.0,18.6,104.4,62.3,38.8,SLOW
148.13,5673.0,61.22,94.5,63.3,41.5,AGGRESSIVE
27.08,1932.0,13.78,99.1,56.9,37.7,SLOW
37.07,1084.0,8.04,101.2,65.6,43.5,SLOW
28.68,1409.0,15.49,96.4,86.5,21.2,SLOW
22.93,828.0,12.93,80.4,86.8,34.4,SLOW
139.65,5453.0,76.98,102.8,82.6,28.2,AGGRESSIVE
74.99,3097.0,46.99,83.6,48.9,48.1,NORMAL
35.61,818.0,16.95,99.8,43.8,48.9,SLOW
142.73,5638.0,81.25,93.1,45.3,37.0,AGGRESSIVE
147.11,6347.0,99.48,95.5,18.1,34.1,AGGRESSIVE
72.09,2205.0,49.54,80.1,18.5,26.0,NORMAL
25.47,1274.0,13.26,94.8,97.4,22.2,SLOW
44.44,3450.0,47.63,82.1,84.5,38.9,NORMAL
130.74,3966.0,91.37,83.9,88.3,38.9,AGGRESSIVE
23.67,1397.0,17.33,86.8,69.4,20.5,SLOW
140.86,5687.0,62.6,101.6,52.1,46.0,AGGRESSIVE
79.39,2869.0,46.55,97.4,87.5,33.9,NORMAL
28.83,1264.0,10.93,92.4,91.2,34.2,SLOW
113.59,5783.0,95.52,86.1,35.1,29.5,AGGRESSIVE
117.13,6025.0,84.71,82.8,71.8,28.2,AGGRESSIVE
28.7,1553.0,9.8,98.4,63.6,37.4,SLOW
38.32,1677.0,6.44,84.5,82.2,20.2,SLOW
31.69,1635.0,18.43,89.4,39.0,36.6,SLOW
128.18,5565.0,80.45,82.5,68.9,34.6,AGGRESSIVE
116.69,4647.0,98.51,88.5,75.0,31.3,AGGRESSIVE
142.36,5854.0,83.69,102.8,71.4,22.7,AGGRESSIVE
73.7,2211.0,43.17,80.9,31.3,40.9,NORMAL
113.8,6189.0,82.61,86.9,64.5,42.7,AGGRESSIVE
36.75,1672.0,5.62,104.9,87.8,28.1,SLOW
108.88,3846.0,99.41,81.7,46.4,43.4,AGGRESSIVE
137.66,3761.0,96.56,96.4,71.8,39.9,AGGRESSIVE
23.85,1367.0,17.63,81.4,99.5,23.3,SLOW
36.46,1231.0,8.22,101.3,86.0,20.1,SLOW
37.64,809.0,12.15,98.5,84.4,26.5,SLOW
139.13,5865.0,85.9,85.8,50.1,45.7,AGGRESSIVE
92.59,3601.0,63.37,90.6,49.9,27.9,AGGRESSIVE
24.52,1510.0,18.72,88.6,29.9,36.1,SLOW
42.41,2054.0,33.05,99.2,40.1,29.6,NORMAL
32.46,1680.0,10.46,101.1,11.8,24.2,SLOW
60.25,2985.0,21.08,82.2,91.4,46.6,NORMAL
57.94,2318.0,49.39,88.3,17.8,27.1,NORMAL
77.44,2347.0,38.09,101.6,96.6,23.7,NORMAL
45.53,2533.0,45.59,84.7,62.9,33.3,NORMAL
